HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510170200,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1702, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200701,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2007.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200400,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2004, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200600,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2006, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510160600,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1606, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200500,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2005, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200200,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2002, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510170100,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1701, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510160700,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1607, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510160802,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1608.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200100,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2001, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510170300,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1703, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510150400,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1504, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510170200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1702,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510200702,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2007.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280301,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2803.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280102,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2801.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510170300,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1703,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510200100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2001,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280302,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2803.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510250101,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2501.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280401,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2804.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510250102,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2501.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280402,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2804.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510200701,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2007.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280403,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2804.03,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510040100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,401,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510280404,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2804.04,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510151100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1511,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510110100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1101,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510130100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1301,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510180300,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1803,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510130200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1302,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510160300,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1603,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510130300,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1303,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510040200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,402,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510110200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1102,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510200600,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2006,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510130400,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1304,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510160200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1602,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510140100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1401,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510190100,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1901,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510140200,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1402,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510200800,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,2008,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME-West Central Baltimore City,7249196444,HPSA Population,Mental Health,19,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510140300,Not applicable,01/02/2024,0.9100,73766.0,27.9,81062:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,1403,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,18200,55566,0,M,,20000:1,,4.0100,W,Hpsa Pop,2024/01/02,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
